,customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label
6004,5627TVBPP,1,Female,44,No,No,No,Yes,1,1,Q3,No,0,35,No Offer,Yes,25.52,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.1,644.5,0.0,0,893.2,1537.7,No
6005,3936QQFLL,1,Male,58,No,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,1.97,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,39.3,0.0,0,3.94,43.24,No
6006,2589AYCRP,1,Female,63,No,No,No,No,0,1,Q3,No,0,50,Offer B,Yes,37.95,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.75,989.05,0.0,0,1897.5,2886.55,No
6007,4067HLYQI,1,Female,43,No,No,No,No,0,1,Q3,No,0,33,No Offer,Yes,49.45,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.4,2406.1,0.0,60,1631.85,4097.95,No
6008,5124EOGYE,1,Male,59,No,No,No,No,0,1,Q3,No,0,31,No Offer,Yes,34.57,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,638.55,0.0,0,1071.67,1710.22,No
6009,5057RKGLH,1,Female,22,Yes,No,Yes,Yes,1,1,Q3,Yes,9,9,No Offer,Yes,30.83,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,191.1,0.0,0,277.47,468.57,No
6010,0292WEGCH,1,Female,40,No,No,Yes,Yes,2,1,Q3,Yes,7,54,Offer B,Yes,4.33,Yes,Yes,DSL,12.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0.0,0,233.82,4757.87,No
6011,8910ICHIU,1,Female,27,Yes,No,No,No,0,1,Q3,No,0,46,Offer B,Yes,30.6,No,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.65,4664.2,0.0,0,1407.6,6071.8,No
6012,4097YODCF,1,Male,35,No,No,No,Yes,1,1,Q3,No,0,34,Offer C,Yes,4.28,Yes,Yes,Fiber Optic,16.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.8,3470.8,0.0,0,145.52,3616.32,No
6013,9715WZCLW,1,Male,28,Yes,No,Yes,Yes,2,1,Q3,Yes,7,71,Offer A,Yes,39.09,Yes,Yes,Fiber Optic,69.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,6910.3,0.0,0,2775.39,9685.69,No
6014,9786YWNHU,1,Female,62,No,No,Yes,Yes,2,1,Q3,Yes,6,63,Offer B,Yes,1.18,No,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,63.55,4014.2,0.0,90,74.34,4178.54,No
6015,6407GSJNL,1,Female,56,No,No,No,No,0,1,Q3,No,0,51,Offer B,Yes,44.35,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.95,1288.0,0.0,0,2261.85,3549.85,No
6016,4049ZPALD,1,Female,35,No,No,Yes,No,0,1,Q3,Yes,7,64,Offer B,Yes,35.92,No,Yes,Fiber Optic,11.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.0,6375.8,0.0,0,2298.88,8674.68,No
6017,6833JMZYP,1,Female,54,No,No,No,No,0,1,Q3,No,0,15,No Offer,Yes,15.28,No,Yes,Fiber Optic,16.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.0,1505.45,0.0,0,229.2,1734.65,No
6018,1310QRITU,1,Female,40,No,No,No,No,0,1,Q3,No,0,18,No Offer,Yes,38.32,Yes,Yes,DSL,20.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,913.3,0.0,0,689.76,1603.06,No
6019,8961QDZZJ,1,Female,35,No,No,Yes,Yes,2,1,Q3,Yes,3,57,Offer B,Yes,42.18,No,Yes,Fiber Optic,22.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.0,5535.8,0.0,0,2404.26,7940.06,No
6020,9715SBVSU,1,Male,20,Yes,No,Yes,Yes,1,1,Q3,Yes,3,14,No Offer,Yes,10.74,No,Yes,DSL,59.0,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.4,815.55,0.0,20,150.36,985.91,No
6021,7929SKFGK,1,Male,23,Yes,No,Yes,No,0,1,Q3,Yes,10,70,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0.0,0,1517.6,9761.9,No
6022,2300RQGOI,1,Female,33,No,No,No,No,0,1,Q3,No,0,38,Offer C,Yes,41.63,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,741.5,0.0,0,1581.94,2323.44,No
6023,3563SVYLG,1,Male,38,No,No,Yes,Yes,1,1,Q3,Yes,4,68,Offer A,Yes,36.51,No,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,62.65,4375.8,0.0,0,2482.68,6858.48,No
6024,4998IKFSE,1,Female,27,Yes,No,No,No,0,1,Q3,No,0,30,Offer C,Yes,34.49,Yes,Yes,Fiber Optic,59.0,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.45,3096.9,0.0,80,1034.7,4211.6,No
6025,8630QSGXK,1,Male,39,No,No,Yes,No,0,1,Q3,Yes,10,51,Offer B,Yes,9.99,Yes,Yes,DSL,5.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.2,3901.25,0.0,0,509.49,4410.74,No
6026,2455USLMV,1,Female,30,No,No,No,No,0,1,Q3,No,0,31,Offer C,Yes,24.21,Yes,Yes,Fiber Optic,48.0,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,2613.4,0.0,0,750.51,3363.91,No
6027,9488FVZCC,1,Female,35,No,No,Yes,Yes,1,1,Q3,Yes,5,72,Offer A,Yes,32.59,Yes,Yes,DSL,14.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.5,5661.7,0.0,0,2346.48,8008.18,No
6028,5995WWKKG,1,Female,62,No,No,No,No,0,1,Q3,No,0,37,Offer C,Yes,30.17,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.8,695.05,0.0,0,1116.29,1811.34,No
6029,7879CGSFV,1,Male,19,Yes,No,No,No,0,1,Q3,No,0,55,Offer B,Yes,42.19,No,Yes,Fiber Optic,51.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,5552.05,0.0,0,2320.45,7872.5,No
6030,9921EZKBY,1,Male,55,No,No,No,Yes,3,1,Q3,No,0,33,Offer C,Yes,10.36,Yes,Yes,Fiber Optic,53.0,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,3275.15,0.0,0,341.88,3617.03,No
6031,7432FFVAR,1,Female,23,Yes,No,Yes,Yes,3,1,Q3,Yes,2,46,Offer B,Yes,6.26,No,Yes,Fiber Optic,48.0,No,No,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,90.95,4236.6,0.0,50,287.96,4574.56,No
6032,7246ZGQDF,1,Female,63,No,No,No,Yes,3,1,Q3,No,0,1,No Offer,Yes,33.21,No,Yes,DSL,75.0,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.5,54.5,0.0,0,33.21,87.71,No
6033,4456RHSNB,1,Female,43,No,No,Yes,Yes,1,1,Q3,Yes,3,19,No Offer,Yes,7.42,No,Yes,DSL,17.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.6,962.9,0.0,0,140.98,1103.88,No
6034,2481SBOYW,1,Female,62,No,No,No,Yes,1,1,Q3,No,0,61,Offer B,Yes,32.05,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.0,1498.35,0.0,0,1955.05,3453.4,No
6035,7109MFBYV,1,Male,28,Yes,No,No,No,0,1,Q3,No,0,26,Offer C,Yes,29.07,No,Yes,Cable,42.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.97,No
6036,1833TCXKK,1,Male,50,No,No,Yes,No,0,1,Q3,No,0,45,Offer B,Yes,29.81,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.75,4882.8,0.0,0,1341.45,6224.25,No
6037,1832PEUTS,1,Male,23,Yes,No,Yes,Yes,2,1,Q3,Yes,4,62,Offer B,Yes,37.75,Yes,Yes,Fiber Optic,73.0,No,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,89.1,5411.65,0.0,0,2340.5,7752.15,No
6038,8660BUETV,1,Female,37,No,No,No,No,0,1,Q3,No,0,3,No Offer,Yes,34.89,No,Yes,Cable,13.0,No,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,44.75,148.05,0.0,10,104.67,262.72,No
6039,0580PIQHM,1,Female,21,Yes,No,Yes,Yes,1,1,Q3,Yes,7,41,Offer B,Yes,14.73,Yes,Yes,Fiber Optic,82.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.6,3930.55,0.0,0,603.93,4534.48,No
6040,5696CEIQJ,1,Male,31,No,No,Yes,Yes,3,1,Q3,Yes,4,67,Offer A,Yes,13.26,No,Yes,Fiber Optic,76.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.15,6895.5,0.0,0,888.42,7783.92,No
6041,1696HXOWK,1,Female,53,No,No,Yes,No,0,1,Q3,Yes,6,71,Offer A,Yes,5.22,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,95.65,6856.95,0.0,0,370.62,7227.57,No
6042,3026ATZYV,1,Female,32,No,No,Yes,Yes,2,1,Q3,Yes,3,37,Offer C,Yes,1.12,No,Yes,Cable,23.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.1,2658.8,0.0,0,41.44,2700.24,No
6043,4012YCFAI,1,Male,45,No,No,Yes,No,0,1,Q3,Yes,5,60,No Offer,Yes,22.22,No,Yes,DSL,16.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.35,3766.2,0.0,0,1333.2,5099.4,No
6044,9970QBCDA,1,Female,50,No,No,No,No,0,1,Q3,No,0,6,Offer E,Yes,31.02,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,129.55,0.0,0,186.12,315.67,No
6045,9496IVVRP,1,Female,42,No,No,Yes,Yes,3,1,Q3,Yes,8,11,No Offer,Yes,44.84,No,Yes,DSL,57.0,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.0,581.7,0.0,60,493.24,1134.94,No
6046,2657VPXTA,1,Female,45,No,No,Yes,Yes,3,1,Q3,Yes,8,10,No Offer,Yes,32.76,No,Yes,Fiber Optic,51.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,929.45,0.0,0,327.6,1257.05,No
6047,6551VLJMV,1,Male,44,No,No,Yes,No,0,1,Q3,Yes,6,34,Offer C,Yes,4.42,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,679.0,0.0,0,150.28,829.28,No
6048,1221GHZEP,1,Female,45,No,No,No,No,0,1,Q3,No,0,62,No Offer,Yes,23.18,No,Yes,DSL,18.0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,3846.75,0.0,0,1437.16,5283.91,No
6049,9289LBQVU,1,Male,24,Yes,No,Yes,No,0,1,Q3,Yes,5,64,No Offer,Yes,32.93,Yes,Yes,DSL,26.0,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,4480.7,0.0,0,2107.52,6588.22,No
6050,3458IDMFK,1,Male,29,Yes,No,No,No,0,1,Q3,No,0,25,Offer C,Yes,29.38,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.75,499.4,0.0,0,734.5,1233.9,No
6051,6933FHBZC,1,Female,30,No,No,No,No,0,1,Q3,No,0,26,Offer C,Yes,35.75,No,Yes,Cable,71.0,No,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,56.05,1553.2,0.0,0,929.5,2482.7,No
6052,0221NAUXK,1,Male,22,Yes,No,No,Yes,1,1,Q3,No,0,10,No Offer,Yes,7.86,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95,219.5,0.0,0,78.6,298.1,No
6053,9770KXGQU,1,Female,52,No,No,No,No,0,1,Q3,No,0,53,No Offer,Yes,29.39,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,98.6,5311.85,0.0,0,1557.67,6869.52,No
6054,6538POCHL,1,Male,59,No,No,No,No,0,1,Q3,No,0,33,Offer C,Yes,17.63,No,Yes,Fiber Optic,19.0,No,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.0,2576.8,0.0,0,581.79,3158.59,No
6055,3002WQZWT,1,Female,25,Yes,No,No,No,0,1,Q3,No,0,29,Offer C,Yes,16.38,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,1993.25,0.0,0,475.02,2468.27,No
6056,4277UDIEF,1,Male,51,No,No,Yes,Yes,3,1,Q3,Yes,3,24,Offer C,Yes,45.68,Yes,Yes,Cable,26.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.0,1923.85,0.0,0,1096.32,3020.17,No
6057,1208NBVFH,1,Male,63,No,No,Yes,Yes,1,1,Q3,Yes,5,20,No Offer,Yes,13.18,No,Yes,Cable,10.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.6,939.8,0.0,0,263.6,1203.4,No
6058,4912PIGUY,1,Female,44,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,7.34,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,No
6059,2725TTRIQ,1,Female,45,No,No,Yes,Yes,3,1,Q3,Yes,10,72,Offer A,Yes,37.84,Yes,Yes,Cable,53.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.2,5986.55,0.0,0,2724.48,8711.03,No
6060,3374TTZTK,1,Male,26,Yes,No,Yes,No,0,1,Q3,Yes,4,52,No Offer,Yes,49.82,No,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.3,5487.0,0.0,0,2590.64,8077.64,No
6061,8990ZXLSU,1,Female,63,No,No,No,No,0,1,Q3,No,0,9,Offer E,Yes,29.87,No,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.05,651.5,0.0,0,268.83,920.33,No
6062,2275RBYQS,1,Female,38,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,49.33,No,Yes,DSL,21.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0,49.33,94.73,No
6063,4419UJMUS,1,Male,55,No,No,Yes,Yes,1,1,Q3,No,0,69,Offer A,Yes,8.46,Yes,Yes,Fiber Optic,21.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.35,6856.45,0.0,0,583.74,7440.19,No
6064,7794JASDG,1,Male,37,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,45.77,No,Yes,DSL,20.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.75,50.75,0.0,0,45.77,96.52,No
6065,7609YBPXG,1,Male,60,No,No,No,No,0,1,Q3,No,0,54,No Offer,Yes,18.54,Yes,Yes,DSL,26.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,87.1,4735.2,0.0,80,1001.16,5816.36,No
6066,5519TEEUH,1,Male,51,No,No,No,Yes,3,1,Q3,No,0,33,Offer C,Yes,21.16,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.15,682.15,0.0,0,698.28,1380.43,No
6067,0804XBFBV,1,Female,49,No,No,No,Yes,1,1,Q3,No,0,11,No Offer,No,0.0,,Yes,DSL,19.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.2,321.05,0.0,0,0.0,321.05,No
6068,2676OXPPQ,1,Male,22,Yes,No,No,No,0,1,Q3,No,0,6,No Offer,Yes,3.16,No,Yes,DSL,41.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.7,335.65,0.0,0,18.96,354.61,No
6069,3703TTEPD,1,Male,28,Yes,No,No,No,0,1,Q3,No,0,21,No Offer,Yes,16.16,No,Yes,DSL,42.0,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.35,1424.4,0.0,0,339.36,1763.76,No
6070,2799TSLAG,1,Female,25,Yes,No,Yes,Yes,3,1,Q3,Yes,9,65,No Offer,Yes,34.03,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.3,1748.55,0.0,0,2211.95,3960.5,No
6071,2208NKVVH,1,Male,60,No,No,Yes,Yes,2,1,Q3,Yes,4,43,No Offer,Yes,2.81,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,24.25,1077.95,0.0,0,120.83,1198.78,No
6072,7139JZFVG,1,Male,37,No,No,Yes,Yes,2,1,Q3,Yes,7,60,No Offer,Yes,43.24,No,Yes,DSL,28.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.5,3694.45,0.0,0,2594.4,6288.85,No
6073,4987GQWPO,1,Male,48,No,No,No,No,0,1,Q3,No,0,17,No Offer,No,0.0,,Yes,DSL,11.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.1,382.8,0.0,0,0.0,382.8,No
6074,1757TCATG,1,Male,24,Yes,No,Yes,Yes,1,1,Q3,Yes,4,35,Offer C,Yes,41.02,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.05,746.75,0.0,0,1435.7,2182.45,No
6075,4776XSKYQ,1,Female,48,No,No,Yes,Yes,1,1,Q3,Yes,4,12,No Offer,No,0.0,,Yes,DSL,22.0,No,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,30.25,368.85,0.0,0,0.0,368.85,No
6076,8048DSDFQ,1,Male,63,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,13.08,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,13.08,33.28,No
6077,5753QQWPW,1,Female,57,No,No,No,No,0,1,Q3,No,0,28,Offer C,Yes,11.32,No,Yes,DSL,11.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.9,1654.7,0.0,0,316.96,1971.66,No
6078,6010DDPPW,1,Male,61,No,No,Yes,No,0,1,Q3,Yes,7,70,Offer A,Yes,9.03,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.15,1940.85,0.0,0,632.1,2572.95,No
6079,6693FRIRW,1,Male,61,No,No,No,No,0,1,Q3,No,0,18,No Offer,Yes,7.56,No,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,101.3,1794.65,0.0,0,136.08,1930.73,No
6080,6586MYGKD,1,Male,46,No,No,Yes,No,0,1,Q3,Yes,1,70,Offer A,Yes,18.26,Yes,Yes,DSL,18.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,76.95,5289.8,0.0,0,1278.2,6568.0,No
6081,3173NVMPX,1,Female,51,No,No,Yes,Yes,3,1,Q3,Yes,1,9,No Offer,Yes,23.36,Yes,Yes,DSL,22.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.3,501.2,0.0,0,210.24,711.44,No
6082,0623GDISB,1,Female,63,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,16.42,No,Yes,Cable,21.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.45,48.45,0.0,0,16.42,64.87,No
6083,2892GESUL,1,Female,20,Yes,No,Yes,Yes,3,1,Q3,Yes,5,18,No Offer,Yes,20.0,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,309.25,0.0,0,360.0,669.25,No
6084,2043WVTQJ,1,Male,61,No,No,Yes,No,0,1,Q3,Yes,10,1,No Offer,Yes,17.68,No,Yes,Cable,9.0,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.7,55.7,0.0,0,17.68,73.38,No
6085,8034RYTVV,1,Female,19,Yes,No,No,No,0,1,Q3,No,0,55,No Offer,Yes,44.85,Yes,Yes,Fiber Optic,48.0,Yes,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,4589.85,0.0,0,2466.75,7056.6,No
6086,3863QSTYI,1,Male,60,No,No,No,No,0,1,Q3,No,0,59,No Offer,Yes,16.8,No,Yes,Cable,18.0,No,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,3735.45,0.0,0,991.2,4726.65,No
6087,5044LRQAQ,1,Female,19,Yes,No,Yes,No,0,1,Q3,Yes,8,7,No Offer,Yes,41.22,No,Yes,Fiber Optic,73.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,477.55,0.0,0,288.54,766.09,No
6088,1716LSAMB,1,Male,21,Yes,No,Yes,Yes,1,1,Q3,Yes,1,45,No Offer,Yes,45.21,No,Yes,Cable,59.0,Yes,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,54.65,2553.7,0.0,0,2034.45,4588.15,No
6089,1333PBMXB,1,Female,40,No,No,Yes,Yes,2,1,Q3,Yes,1,54,No Offer,Yes,28.87,Yes,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.75,1342.15,0.0,0,1558.98,2901.13,No
6090,6546OPBBH,1,Male,40,No,No,Yes,Yes,3,1,Q3,Yes,1,51,No Offer,Yes,42.55,Yes,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,23.95,1216.35,0.0,0,2170.05,3386.4,No
6091,9127QRZMH,1,Male,39,No,No,Yes,No,0,1,Q3,Yes,1,44,No Offer,Yes,17.61,No,Yes,DSL,24.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.85,2603.95,0.0,0,774.84,3378.79,No
6092,5919VCZYM,1,Male,19,Yes,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,40.28,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,42.7,0.0,0,80.56,123.26,No
6093,9644KVCNC,1,Female,49,No,No,No,No,0,1,Q3,No,0,66,Offer A,Yes,19.68,Yes,Yes,Fiber Optic,28.0,No,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,92.15,6056.9,0.0,0,1298.88,7355.78,No
6094,2137DQMEV,1,Male,39,No,No,Yes,Yes,2,1,Q3,Yes,1,68,Offer A,No,0.0,,Yes,DSL,19.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,44.8,2983.65,0.0,0,0.0,2983.65,No
6095,8174LNWMW,1,Female,52,No,No,No,No,0,1,Q3,No,0,31,No Offer,Yes,26.16,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,689.35,0.0,0,810.96,1500.31,No
6096,7964VEXDG,1,Male,61,No,No,No,Yes,2,1,Q3,No,0,21,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0.0,0,281.19,2028.39,No
6097,2404JIBFC,1,Female,37,No,No,Yes,Yes,3,1,Q3,Yes,1,55,No Offer,Yes,8.39,Yes,Yes,DSL,52.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.1,4657.95,0.0,0,461.45,5119.4,No
6098,4632PAOYU,1,Male,37,No,No,Yes,Yes,1,1,Q3,Yes,1,22,Offer D,Yes,37.4,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.95,433.5,0.0,0,822.8,1256.3,No
6099,2990OGYTD,1,Female,41,No,No,Yes,No,0,1,Q3,Yes,1,67,Offer A,Yes,3.2,Yes,Yes,DSL,23.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.15,5883.85,0.0,0,214.4,6098.25,No
6100,7880XSOJX,1,Male,50,No,No,No,No,0,1,Q3,No,0,4,No Offer,No,0.0,,Yes,DSL,23.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,42.4,146.4,0.0,0,0.0,146.4,No
6101,4589IUAJB,1,Male,36,No,No,Yes,No,0,1,Q3,Yes,1,70,Offer A,Yes,28.54,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.25,1724.15,0.0,0,1997.8,3721.95,No
6102,8457XIGKN,1,Male,46,No,No,No,No,0,1,Q3,No,0,20,Offer D,Yes,29.12,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,356.15,0.0,0,582.4,938.55,No
6103,6072NUQCB,1,Male,50,No,No,Yes,Yes,2,1,Q3,Yes,1,22,Offer D,Yes,37.7,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.25,488.25,0.0,0,829.4,1317.65,No
6104,8838GPHZP,1,Female,25,Yes,No,No,No,0,1,Q3,No,0,63,No Offer,Yes,16.57,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.6,1298.7,0.0,0,1043.91,2342.61,No
