customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
2190PHBHR,1,Female,22,Yes,No,Yes,No,0,1,Q3,Yes,5,72,Offer A,Yes,22.74,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,94.45,6921.7,0.0,0,1637.28,8558.98
2650GYRYL,1,Male,25,Yes,No,Yes,Yes,1,1,Q3,Yes,6,33,No Offer,Yes,5.86,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.45,600.25,0.0,0,193.38,793.63
5208FVQKB,1,Male,41,No,No,Yes,No,0,1,Q3,Yes,7,70,Offer A,Yes,24.93,No,Yes,DSL,15.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,67.95,4664.15,0.0,0,1745.1,6409.25
7184LRUUR,1,Female,22,Yes,No,No,No,0,1,Q3,No,0,22,No Offer,Yes,1.74,No,Yes,DSL,85.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.25,1441.8,0.0,0,38.28,1480.08
6627CFOSN,1,Female,54,No,No,No,No,0,1,Q3,No,0,59,Offer B,Yes,39.42,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,5623.7,0.0,30,2325.78,7979.48
3982JGSFD,1,Male,37,No,No,No,No,0,1,Q3,No,0,36,No Offer,Yes,12.72,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,695.85,0.0,0,457.92,1153.77
1574DYCWE,1,Female,60,No,No,Yes,Yes,1,1,Q3,Yes,10,51,Offer B,Yes,14.54,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1028.75,0.0,0,741.54,1770.29
7247XOZPB,1,Male,52,No,No,Yes,No,0,1,Q3,Yes,1,53,Offer B,Yes,47.55,Yes,Yes,DSL,13.0,Yes,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,77.4,4155.95,0.0,0,2520.15,6676.1
2466FCCPT,1,Female,50,No,No,Yes,Yes,3,1,Q3,Yes,7,20,No Offer,Yes,7.31,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,395.6,0.0,0,146.2,541.8
6211WWLTF,1,Male,46,No,No,Yes,No,0,1,Q3,Yes,3,63,Offer B,Yes,26.81,No,Yes,Fiber Optic,6.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,99.7,6330.4,0.0,0,1689.03,8019.43
4826TZEVA,1,Female,50,No,No,No,No,0,1,Q3,No,0,40,Offer B,Yes,18.57,No,Yes,Fiber Optic,15.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.8,2971.7,0.0,0,742.8,3714.5
6016NXBNJ,1,Male,53,No,No,No,No,0,1,Q3,No,0,35,No Offer,Yes,7.74,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,19.15,638.0,0.0,0,270.9,908.9
9138EFSMO,1,Male,54,No,No,Yes,Yes,3,1,Q3,Yes,3,26,No Offer,Yes,24.17,No,Yes,Fiber Optic,75.0,No,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.95,2034.25,0.0,0,628.42,2662.67
4632XJMEX,1,Male,20,Yes,No,No,Yes,2,1,Q3,No,0,53,Offer B,Yes,47.81,No,Yes,Cable,59.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,62.85,3419.5,0.0,0,2533.93,5953.43
2716GFZOR,1,Male,48,No,No,Yes,No,0,1,Q3,Yes,10,43,Offer B,Yes,7.63,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86.1,3551.65,0.0,0,328.09,3879.74
3724UCSHY,1,Male,48,No,No,Yes,Yes,3,1,Q3,Yes,5,6,Offer E,Yes,36.54,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,122.9,0.0,0,219.24,342.14
8626XHBIE,1,Male,48,No,No,No,Yes,3,1,Q3,No,0,56,Offer B,Yes,22.47,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.8,1424.2,0.0,0,1258.32,2682.52
3192LNKRK,1,Male,63,No,No,Yes,Yes,1,1,Q3,Yes,10,34,No Offer,Yes,5.65,No,Yes,Fiber Optic,26.0,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,84.05,2909.95,0.0,0,192.1,3102.05
4439YRNVD,1,Female,33,No,No,No,No,0,1,Q3,No,0,10,No Offer,No,0.0,,Yes,DSL,23.0,No,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,36.25,374.0,0.0,0,0.0,374.0
2208UGTGR,1,Male,62,No,No,No,No,0,1,Q3,No,0,56,Offer B,Yes,10.99,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.6,5581.05,0.0,0,615.44,6196.49
3005TYFRD,1,Female,54,No,No,Yes,No,0,1,Q3,Yes,4,55,Offer B,Yes,33.66,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,103.65,5676.65,0.0,0,1851.3,7527.95
8670MEFCP,1,Female,23,Yes,No,Yes,Yes,2,1,Q3,Yes,7,36,No Offer,Yes,40.54,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.9,3379.25,0.0,0,1459.44,4838.69
3079BCHLN,1,Male,26,Yes,No,Yes,No,0,1,Q3,No,0,47,Offer B,Yes,43.2,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,942.95,0.0,0,2030.4,2973.35
7777UNYHB,1,Female,43,No,No,Yes,Yes,1,1,Q3,Yes,3,12,No Offer,Yes,24.65,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.1,232.4,0.0,0,295.8,528.2
2969VAPYH,1,Female,28,Yes,No,No,No,0,1,Q3,No,0,67,Offer A,Yes,35.99,No,Yes,DSL,73.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,60.5,3870.0,0.0,0,2411.33,6281.33
7181OQCUT,1,Male,60,No,No,No,No,0,1,Q3,No,0,21,Offer D,Yes,15.89,Yes,Yes,Fiber Optic,3.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,103.85,2215.0,0.0,0,333.69,2548.69
8474UMLNT,1,Female,36,No,No,No,No,0,1,Q3,No,0,13,Offer D,Yes,28.45,No,Yes,DSL,30.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.8,842.25,0.0,0,369.85,1212.1
9142XMYJH,1,Female,46,No,No,No,No,0,1,Q3,No,0,29,No Offer,Yes,2.76,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,601.6,0.0,0,80.04,681.64
2649HWLYB,1,Male,45,No,No,Yes,No,0,1,Q3,Yes,2,65,Offer B,Yes,21.58,Yes,Yes,DSL,13.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.15,4929.55,0.0,0,1402.7,6332.25
5214CHIWJ,1,Male,44,No,No,No,No,0,1,Q3,No,0,27,No Offer,Yes,21.66,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.3,595.05,0.0,0,584.82,1179.87
2465BLLEU,1,Male,31,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,10.22,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,10.22,29.97
1685VAYJF,1,Male,44,No,No,No,No,0,1,Q3,No,0,11,Offer D,Yes,40.59,No,Yes,DSL,22.0,No,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.2,492.0,0.0,150,446.49,1088.49
8874EJNSR,1,Male,64,No,No,Yes,Yes,2,1,Q3,Yes,8,39,No Offer,Yes,20.49,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,25.2,987.95,0.0,0,799.11,1787.06
5049MUBWG,1,Male,24,Yes,No,No,No,0,1,Q3,No,0,26,No Offer,Yes,49.61,No,Yes,DSL,76.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.0,1908.35,0.0,0,1289.86,3198.21
0769MURVM,1,Female,44,No,No,Yes,Yes,2,1,Q3,Yes,5,72,Offer A,No,0.0,,Yes,Cable,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.7,4575.35,0.0,0,0.0,4575.35
9253VIFJQ,1,Male,50,No,No,Yes,No,0,1,Q3,Yes,6,65,Offer B,Yes,39.49,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,67.05,4309.55,0.0,0,2566.85,6876.4
7030FZTFM,1,Male,31,No,No,Yes,Yes,1,1,Q3,Yes,5,72,Offer A,Yes,45.32,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.9,7922.75,0.0,130,3263.04,11315.79
9741YLNTD,1,Male,37,No,No,No,No,0,1,Q3,No,0,6,No Offer,Yes,43.37,Yes,Yes,Fiber Optic,12.0,No,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.95,522.35,0.0,0,260.22,782.57
5120ZBLAI,1,Female,40,No,No,Yes,No,0,1,Q3,Yes,5,50,Offer B,Yes,9.47,Yes,Yes,DSL,28.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.7,3876.2,0.0,0,473.5,4349.7
1194BHJYC,1,Male,22,Yes,No,Yes,No,0,1,Q3,Yes,1,61,Offer B,No,0.0,,Yes,DSL,59.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,62.15,3778.85,0.0,0,0.0,3778.85
0906QVPMS,1,Male,29,Yes,No,Yes,No,0,1,Q3,Yes,4,72,Offer A,Yes,35.71,Yes,Yes,Fiber Optic,58.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.45,0.0,0,2571.12,10920.57
1905OEILC,1,Female,42,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,20.11,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.5,19.5,0.0,0,20.11,39.61
7858GTZSP,1,Female,33,No,No,No,No,0,1,Q3,No,0,12,Offer D,Yes,18.75,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.55,1066.9,0.0,110,225.0,1401.9
6248BSHKG,1,Male,42,No,No,Yes,Yes,3,1,Q3,Yes,7,61,Offer B,Yes,31.49,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.4,1226.45,0.0,0,1920.89,3147.34
4685TFLLS,1,Male,39,No,No,Yes,Yes,3,1,Q3,Yes,1,18,Offer D,Yes,45.18,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,342.3,0.0,0,813.24,1155.54
3470BTGQO,1,Male,60,No,No,No,Yes,2,1,Q3,No,0,21,Offer D,Yes,19.57,No,Yes,DSL,29.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.65,985.05,0.0,0,410.97,1396.02
1209VFFOC,1,Male,47,No,No,Yes,Yes,2,1,Q3,Yes,10,68,Offer A,No,0.0,,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.4,3948.45,0.0,0,0.0,3948.45
4553DVPZG,1,Female,30,No,No,Yes,No,0,1,Q3,Yes,10,62,Offer B,Yes,15.06,Yes,Yes,Fiber Optic,82.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,6164.7,0.0,0,933.72,7098.42
6917IAYHD,1,Male,44,No,No,No,Yes,1,1,Q3,No,0,1,Offer E,No,0.0,,Yes,Cable,19.0,No,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,33.6,33.6,0.0,50,0.0,83.6
8620RJPZN,1,Female,27,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,45.86,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.7,20.7,0.0,0,45.86,66.56
7572KPVKK,1,Male,44,No,No,No,Yes,1,1,Q3,No,0,62,Offer B,Yes,17.67,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,6590.5,0.0,0,1095.54,7686.04
2642MAWLJ,1,Female,26,Yes,No,Yes,Yes,2,1,Q3,Yes,8,36,Offer C,Yes,42.51,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,717.95,0.0,0,1530.36,2248.31
7103ZGVNT,1,Female,59,No,No,Yes,Yes,3,1,Q3,Yes,10,69,Offer A,Yes,7.84,Yes,Yes,Cable,21.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,73.7,4885.85,0.0,0,540.96,5426.81
2027WKXMW,1,Female,49,No,No,Yes,No,0,1,Q3,Yes,10,63,Offer B,Yes,20.37,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.75,6871.7,0.0,0,1283.31,8155.01
7137NAXML,1,Male,63,No,No,No,No,0,1,Q3,No,0,23,Offer D,Yes,26.37,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.15,405.6,0.0,0,606.51,1012.11
2428ZMCTB,1,Male,24,Yes,No,No,No,0,1,Q3,No,0,10,Offer D,Yes,20.29,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,208.25,0.0,0,202.9,411.15
2961VNFKL,1,Female,42,No,No,Yes,No,0,1,Q3,Yes,2,71,Offer A,Yes,24.71,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.95,1801.9,0.0,0,1754.41,3556.31
6963KQYQB,1,Female,24,Yes,No,Yes,Yes,2,1,Q3,Yes,4,70,Offer A,Yes,4.27,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,24.05,1764.75,0.0,0,298.9,2063.65
5934RMPOV,1,Female,32,No,No,No,Yes,2,1,Q3,No,0,22,Offer D,Yes,33.73,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1816.75,0.0,0,742.06,2558.81
1207BLKSA,1,Female,42,No,No,Yes,Yes,2,1,Q3,Yes,1,52,No Offer,Yes,19.21,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,23.05,1255.1,0.0,0,998.92,2254.02
8316BBQAY,1,Female,45,No,No,No,No,0,1,Q3,No,0,65,No Offer,No,0.0,,Yes,Cable,22.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.95,3921.1,0.0,0,0.0,3921.1
1166PQLGG,1,Female,58,No,No,Yes,Yes,1,1,Q3,Yes,6,72,No Offer,Yes,17.33,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.55,1463.45,0.0,0,1247.76,2711.21
3146JTQHR,1,Male,23,Yes,No,Yes,No,0,1,Q3,Yes,3,10,Offer D,Yes,39.35,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,189.45,0.0,0,393.5,582.95
4291YZODP,1,Female,56,No,No,No,Yes,3,1,Q3,No,0,7,Offer E,Yes,49.66,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.05,96.8,0.0,0,347.62,444.42
6427FEFIG,1,Female,63,No,No,Yes,Yes,3,1,Q3,Yes,8,24,Offer C,Yes,21.43,Yes,Yes,DSL,56.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,78.6,1846.65,0.0,0,514.32,2360.97
0017IUDMW,1,Female,25,Yes,No,Yes,Yes,2,1,Q3,Yes,2,72,No Offer,Yes,16.01,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.8,8456.75,0.0,0,1152.72,9609.47
8706HRADD,1,Male,29,Yes,No,No,No,0,1,Q3,No,0,21,Offer D,No,0.0,,Yes,DSL,26.0,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,43.55,1011.5,0.0,0,0.0,1011.5
9955QOPOY,1,Male,23,Yes,No,Yes,No,0,1,Q3,Yes,7,69,No Offer,No,0.0,,Yes,DSL,42.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,60.8,4263.4,0.0,0,0.0,4263.4
4385ZKVNW,1,Male,58,No,No,Yes,Yes,3,1,Q3,Yes,4,44,No Offer,Yes,46.54,No,Yes,DSL,52.0,No,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.9,2549.1,0.0,130,2047.76,4726.86
9031ZVQPT,1,Male,21,Yes,No,Yes,No,0,1,Q3,Yes,10,72,No Offer,Yes,14.19,Yes,Yes,Fiber Optic,71.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,7840.6,0.0,0,1021.68,8862.28
2990IAJSV,1,Male,55,No,No,No,No,0,1,Q3,No,0,72,No Offer,Yes,45.41,Yes,Yes,Cable,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.0,6632.75,0.0,0,3269.52,9902.27
9027YFHQJ,1,Male,26,Yes,No,No,No,0,1,Q3,No,0,7,Offer E,Yes,45.13,Yes,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.05,152.95,0.0,0,315.91,468.86
5176LDKUH,1,Female,64,No,No,No,No,0,1,Q3,No,0,48,No Offer,Yes,41.26,No,Yes,Fiber Optic,23.0,No,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.15,3772.65,0.0,0,1980.48,5753.13
4644OBGFZ,1,Male,43,No,No,Yes,Yes,3,1,Q3,Yes,5,55,No Offer,Yes,36.23,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.5,1026.35,0.0,0,1992.65,3019.0
7926IJOOU,1,Male,50,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,16.36,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0,16.36,35.66
6480YAGIY,1,Male,57,No,No,No,No,0,1,Q3,No,0,45,No Offer,Yes,28.72,No,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,112.2,5031.85,0.0,0,1292.4,6324.25
4029HPFVY,1,Male,35,No,No,No,No,0,1,Q3,No,0,3,No Offer,Yes,9.74,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.3,220.4,0.0,0,29.22,249.62
7602DBTOU,1,Female,46,No,No,Yes,No,0,1,Q3,Yes,2,71,No Offer,Yes,37.83,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,1416.5,0.0,0,2685.93,4102.43
5345BMKWB,1,Male,29,Yes,No,Yes,No,0,1,Q3,Yes,9,8,No Offer,Yes,4.98,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,158.35,0.0,0,39.84,198.19
5457COLHT,1,Male,48,No,No,Yes,Yes,3,1,Q3,Yes,5,69,No Offer,Yes,40.36,No,Yes,Cable,53.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.65,5542.55,0.0,0,2784.84,8327.39
7998WNZEM,1,Male,51,No,No,No,No,0,1,Q3,No,0,71,No Offer,Yes,12.27,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0.0,0,871.17,6579.37
4664NJCMS,1,Female,52,No,No,Yes,No,0,1,Q3,Yes,7,33,Offer C,No,0.0,,Yes,DSL,7.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.55,2016.3,0.0,0,0.0,2016.3
0307BCOPK,1,Female,62,No,No,No,No,0,1,Q3,No,0,16,Offer D,Yes,41.51,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.05,326.65,0.0,0,664.16,990.81
2542HYGIQ,1,Female,58,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,38.84,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,19.95,0.0,0,38.84,58.79
5016LIPDW,1,Male,45,No,No,Yes,Yes,2,1,Q3,Yes,1,57,No Offer,Yes,41.56,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.4,1061.6,0.0,0,2368.92,3430.52
6481LXPWL,1,Male,61,No,No,Yes,Yes,1,1,Q3,Yes,1,56,No Offer,No,0.0,,Yes,DSL,28.0,No,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,36.1,1971.5,0.0,60,0.0,2031.5
6124ACRHJ,1,Female,59,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,41.28,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,41.28,61.03
9362MWODR,1,Female,63,No,No,No,Yes,1,1,Q3,No,0,40,No Offer,Yes,20.13,No,Yes,DSL,10.0,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.1,2460.35,0.0,0,805.2,3265.55
9975GPKZU,1,Male,62,No,No,Yes,Yes,3,1,Q3,No,0,46,No Offer,Yes,7.67,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,856.5,0.0,0,352.82,1209.32
9625RZFUK,1,Male,47,No,No,Yes,Yes,1,1,Q3,No,0,63,No Offer,Yes,3.65,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1275.85,0.0,0,229.95,1505.8
5153LXKDT,1,Male,51,No,No,Yes,Yes,3,1,Q3,Yes,1,68,No Offer,Yes,18.47,Yes,Yes,Fiber Optic,75.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.2,7467.5,0.0,0,1255.96,8723.46
5161UBZXI,1,Male,38,No,No,Yes,Yes,2,1,Q3,Yes,1,69,No Offer,Yes,42.9,No,Yes,Fiber Optic,24.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.35,7261.75,0.0,0,2960.1,10221.85
1020JPQOW,1,Female,63,No,No,Yes,No,0,1,Q3,Yes,1,56,No Offer,Yes,2.8,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.55,5116.6,0.0,40,156.8,5313.4
7919ZODZZ,1,Female,32,No,No,Yes,Yes,2,1,Q3,Yes,1,10,Offer D,Yes,42.0,No,Yes,DSL,14.0,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.9,660.05,0.0,0,420.0,1080.05
0565JUPYD,1,Male,26,Yes,No,No,No,0,1,Q3,No,0,63,No Offer,Yes,21.45,Yes,Yes,Fiber Optic,85.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,104.5,6590.8,0.0,0,1351.35,7942.15
6867ACCZI,1,Female,34,No,No,Yes,Yes,3,1,Q3,Yes,1,24,Offer C,No,0.0,,Yes,DSL,75.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,52.5,1208.15,0.0,0,0.0,1208.15
5939XAIXZ,1,Female,54,No,No,No,No,0,1,Q3,No,0,19,Offer D,Yes,36.88,Yes,Yes,DSL,27.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.1,1033.9,0.0,0,700.72,1734.62
9054FOWNV,1,Male,53,No,No,Yes,Yes,3,1,Q3,Yes,1,22,Offer D,Yes,11.39,Yes,Yes,Fiber Optic,56.0,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.15,0.0,0,250.58,2135.73
8207VVMYB,1,Female,44,No,No,Yes,No,0,1,Q3,Yes,1,70,No Offer,Yes,14.15,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.0,2006.95,0.0,0,990.5,2997.45
9732EQMWY,1,Female,20,Yes,No,Yes,No,0,1,Q3,Yes,1,49,No Offer,Yes,12.39,No,Yes,Fiber Optic,46.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,99.4,5025.0,0.0,10,607.11,5642.11
5269NRGDP,1,Male,54,No,No,Yes,Yes,2,1,Q3,Yes,1,42,No Offer,Yes,14.8,No,Yes,DSL,23.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,73.15,3088.25,0.0,0,621.6,3709.85
6195MELTI,1,Male,57,No,No,No,No,0,1,Q3,No,0,57,No Offer,Yes,9.32,No,Yes,DSL,20.0,No,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.65,3134.7,0.0,0,531.24,3665.94
2121JAFOM,1,Female,23,Yes,No,Yes,No,0,1,Q3,Yes,1,72,No Offer,Yes,1.67,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4,0.0,0,120.24,8432.64
1227UDMZR,1,Female,53,No,No,Yes,No,0,1,Q3,Yes,4,72,No Offer,Yes,2.95,Yes,Yes,Cable,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.15,6637.9,0.0,0,212.4,6850.3
5198HQAEN,1,Male,50,No,No,Yes,Yes,3,1,Q3,Yes,5,35,Offer C,Yes,1.53,No,Yes,Fiber Optic,57.0,No,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,3165.6,0.0,0,53.55,3219.15
