,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales
29074,3,14/09/2012,78.36,3.717,226.11220669999997,6.334,False,3,6019.94
29075,3,14/09/2012,78.36,3.717,226.11220669999997,6.334,False,4,9200.13
29076,3,14/09/2012,78.36,3.717,226.11220669999997,6.334,False,5,14518.5
29077,3,14/09/2012,78.36,3.717,226.11220669999997,6.334,False,6,2556.04
29078,3,14/09/2012,78.36,3.717,226.11220669999997,6.334,False,7,8006.34
29079,3,14/09/2012,78.36,3.717,226.11220669999997,6.334,False,8,8508.34
29134,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,1,9218.35
29135,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,2,18270.56
29136,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,3,5151.64
29137,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,4,8853.35
29138,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,5,15793.37
29139,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,6,1357.94
29140,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,7,11761.9
29141,3,21/09/2012,72.78,3.721,226.31514959999998,6.334,False,8,7795.66
29197,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,1,8762.39
29198,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,2,17986.75
29199,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,3,4826.56
29200,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,4,8022.81
29201,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,5,15258.94
29202,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,6,2228.98
29203,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,7,9150.78
29204,3,28/09/2012,77.46,3.6660000000000004,226.5180926,6.334,False,8,8648.24
29261,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,1,9750.12
29262,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,2,20517.77
29263,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,3,5609.73
29264,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,4,10434.33
29265,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,5,17859.58
29266,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,6,2486.76
29267,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,7,12806.16
29268,3,05/10/2012,72.74,3.617,226.72103560000002,6.034,False,8,8983.76
29325,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,1,11038.58
29326,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,2,18120.98
29327,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,3,5010.04
29328,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,4,9072.09
29329,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,5,11830.1
29330,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,6,1219.14
29331,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,7,9375.33
29332,3,12/10/2012,70.31,3.6010000000000004,226.9239785,6.034,False,8,8743.69
29390,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,1,10886.48
29391,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,2,19849.1
29392,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,3,5005.44
29393,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,4,9454.2
29394,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,5,14397.08
29395,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,6,1845.04
29396,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,7,10888.71
29397,3,19/10/2012,73.44,3.594,226.96884419999998,6.034,False,8,8441.96
29454,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,1,11351.24
29455,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,2,18894.7
29456,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,3,4730.72
29457,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,4,8459.82
29458,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,5,15307.6
29459,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,6,1435.94
29460,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,7,7749.8
29461,3,26/10/2012,74.66,3.5060000000000002,226.9873637,6.034,False,8,8495.07
29518,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,1,38724.42
29519,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,2,91481.24
29520,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,3,16166.02
29521,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,4,59554.57
29522,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,5,48602.55
29523,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,6,10216.17
29524,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,7,37239.25
29525,4,05/02/2010,43.76,2.5980000000000003,126.4420645,8.623,False,8,71562.58
29591,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,1,69872.44
29592,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,2,85763.19
29593,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,3,16384.59
29594,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,4,54069.82
29595,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,5,48016.95
29596,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,6,9609.3
29597,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,7,37175.62
29598,4,12/02/2010,28.84,2.573,126.4962581,8.623,True,8,66308.14
29666,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,1,49937.09
29667,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,2,86570.21
29668,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,3,15062.54
29669,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,4,53939.17
29670,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,5,45376.6
29671,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,6,7730.32
29672,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,7,35309.25
29673,4,19/02/2010,36.45,2.54,126.5262857,8.623,False,8,67007.65
29739,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,1,30107.54
29740,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,2,84405.45
29741,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,3,14490.06
29742,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,4,54687.08
29743,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,5,37590.77
29744,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,6,10871.94
29745,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,7,33186.53
29746,4,26/02/2010,41.36,2.59,126.55228570000001,8.623,False,8,66705.03
29813,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,1,31580.69
29814,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,2,87922.48
29815,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,3,15438.34
29816,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,4,56959.02
29817,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,5,40169.06
29818,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,6,9076.55
29819,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,7,35442.76
29820,4,05/03/2010,43.49,2.654,126.57828570000001,8.623,False,8,71817.79
29885,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,1,29452.49
29886,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,2,82292.01
29887,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,3,14321.78
29888,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,4,52142.35
29889,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,5,51995.73
29890,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,6,6169.75
29891,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,7,32274.55
29892,4,12/03/2010,49.63,2.7039999999999997,126.6042857,8.623,False,8,63653.75
29958,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,1,30853.27
29959,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,2,81217.33
29960,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,3,12392.87
29961,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,4,51535.33
29962,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,5,43853.69
29963,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,6,8327.49
29964,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,7,34561.51
29965,4,19/03/2010,55.19,2.7430000000000003,126.6066452,8.623,False,8,63266.15
30032,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,1,33401.19
30033,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,2,75726.7
30034,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,3,10421.5
30035,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,4,47886.96
30036,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,5,67751.87
30037,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,6,4542.13
30038,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,7,33280.76
30039,4,26/03/2010,39.91,2.752,126.6050645,8.623,False,8,64294.52
30105,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,1,75535.18
30106,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,2,83927.41
30107,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,3,11626.88
30108,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,4,56959.52
30109,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,5,54214.39
30110,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,6,6694.35
30111,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,7,40504.47
30112,4,02/04/2010,48.77,2.74,126.60348390000001,7.896,False,8,67998.34
30178,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,1,56416.66
30179,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,2,76007.75
30180,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,3,11584.81
30181,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,4,49746.01
30182,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,5,37779.66
30183,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,6,8043.54
30184,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,7,34195.53
30185,4,09/04/2010,54.16,2.773,126.60190320000001,7.896,False,8,58908.32
30251,4,16/04/2010,56.23,2.81,126.5621,7.896,False,1,27744.54
30252,4,16/04/2010,56.23,2.81,126.5621,7.896,False,2,84643.38
30253,4,16/04/2010,56.23,2.81,126.5621,7.896,False,3,11298.1
30254,4,16/04/2010,56.23,2.81,126.5621,7.896,False,4,53694.53
30255,4,16/04/2010,56.23,2.81,126.5621,7.896,False,5,27692.81
30256,4,16/04/2010,56.23,2.81,126.5621,7.896,False,6,6973.22
30257,4,16/04/2010,56.23,2.81,126.5621,7.896,False,7,33306.54
30258,4,16/04/2010,56.23,2.81,126.5621,7.896,False,8,65662.06
30324,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,1,23961.8
30325,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,2,82631.69
30326,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,3,11736.06
30327,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,4,51630.47
30328,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,5,38166.16
30329,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,6,9047.22
30330,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,7,32030.76
30331,4,23/04/2010,56.87,2.805,126.47133329999998,7.896,False,8,62894.51
30398,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,1,25076.0
30399,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,2,82676.37
30400,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,3,11264.87
30401,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,4,52820.8
30402,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,5,37306.35
30403,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,6,11508.02
30404,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,7,33645.9
30405,4,30/04/2010,53.04,2.787,126.38056670000002,7.896,False,8,64566.88
30469,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,1,27453.68
30470,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,2,86455.24
30471,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,3,11894.47
30472,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,4,54037.74
30473,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,5,36695.23
30474,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,6,12287.72
30475,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,7,37995.71
30476,4,07/05/2010,56.77,2.8360000000000003,126.2898,7.896,False,8,68417.55
30540,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,1,27649.17
30541,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,2,77259.96
30542,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,3,10266.61
30543,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,4,48542.31
30544,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,5,36221.11
30545,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,6,14605.7
30546,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,7,31165.85
30547,4,14/05/2010,62.35,2.845,126.20854840000001,7.896,False,8,60993.01
30613,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,1,27138.28
30614,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,2,81805.04
30615,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,3,10733.81
30616,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,4,54926.4
30617,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,5,27277.64
30618,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,6,12752.5
30619,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,7,36121.78
30620,4,21/05/2010,67.4,2.82,126.18438710000001,7.896,False,8,62826.34
30684,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,1,25405.65
30685,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,2,82674.48
30686,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,3,11362.69
30687,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,4,50608.77
30688,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,5,32193.38
30689,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,6,11454.0
30690,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,7,47743.62
30691,4,28/05/2010,67.73,2.7560000000000002,126.16022579999999,7.896,False,8,62635.49
30754,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,1,25702.66
30755,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,2,83294.12
30756,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,3,10522.11
30757,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,4,55355.78
30758,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,5,37445.96
30759,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,6,9864.87
30760,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,7,59143.72
30761,4,04/06/2010,70.83,2.701,126.1360645,7.896,False,8,62756.76
30824,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,1,26962.02
30825,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,2,78179.6
30826,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,3,8633.04
30827,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,4,49069.9
30828,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,5,36070.92
30829,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,6,8866.86
30830,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,7,42143.68
30831,4,11/06/2010,78.45,2.668,126.11190320000001,7.896,False,8,57975.15
30894,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,1,26832.57
30895,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,2,86165.93
30896,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,3,9902.21
30897,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,4,49646.84
30898,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,5,38562.19
30899,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,6,8590.35
30900,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,7,41418.5
30901,4,18/06/2010,81.53,2.635,126.11399999999999,7.896,False,8,60549.07
30965,4,25/06/2010,81.1,2.654,126.1266,7.896,False,1,25940.32
30966,4,25/06/2010,81.1,2.654,126.1266,7.896,False,2,78775.38
30967,4,25/06/2010,81.1,2.654,126.1266,7.896,False,3,8235.07
30968,4,25/06/2010,81.1,2.654,126.1266,7.896,False,4,48668.13
30969,4,25/06/2010,81.1,2.654,126.1266,7.896,False,5,34501.52
30970,4,25/06/2010,81.1,2.654,126.1266,7.896,False,6,10864.98
30971,4,25/06/2010,81.1,2.654,126.1266,7.896,False,7,47916.68
30972,4,25/06/2010,81.1,2.654,126.1266,7.896,False,8,57577.18
31036,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,1,27310.36
31037,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,2,86804.99
31038,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,3,9791.98
31039,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,4,56869.52
31040,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,5,40201.28
31041,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,6,7340.66
31042,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,7,49861.13
31043,4,02/07/2010,73.66,2.668,126.1392,7.372000000000001,False,8,64472.21
31108,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,1,26687.61
31109,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,2,81534.25
31110,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,3,11614.2
31111,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,4,54750.48
31112,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,5,36760.05
31113,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,6,7827.51
31114,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,7,40817.35
31115,4,09/07/2010,80.35,2.637,126.1518,7.372000000000001,False,8,63423.92
31179,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,1,27218.37
31180,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,2,87181.89
31181,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,3,25593.25
31182,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,4,53436.74
31183,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,5,32590.11
31184,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,6,6201.79
31185,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,7,38298.54
31186,4,16/07/2010,78.53,2.6210000000000004,126.1498065,7.372000000000001,False,8,60005.05
31250,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,1,27561.95
31251,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,2,81652.46
31252,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,3,31660.07
31253,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,4,50912.21
31254,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,5,27250.41
31255,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,6,6323.99
31256,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,7,35512.5
31257,4,23/07/2010,79.78,2.612,126.1283548,7.372000000000001,False,8,63123.05
31323,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,1,27493.53
31324,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,2,85568.43
31325,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,3,41504.97
31326,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,4,52243.98
31327,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,5,33482.99
31328,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,6,8919.54
31329,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,7,33527.62
31330,4,30/07/2010,80.7,2.65,126.10690320000002,7.372000000000001,False,8,61625.27
31395,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,1,24769.54
31396,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,2,87791.77
31397,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,3,44683.74
31398,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,4,56299.32
31399,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,5,33317.86
31400,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,6,7394.69
31401,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,7,32800.34
31402,4,06/08/2010,76.53,2.64,126.08545159999998,7.372000000000001,False,8,62358.61
31466,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,1,27058.91
31467,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,2,95845.19
31468,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,3,67779.25
31469,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,4,56967.92
31470,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,5,37313.01
31471,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,6,7455.5
31472,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,7,35877.79
31473,4,13/08/2010,78.08,2.698,126.064,7.372000000000001,False,8,62910.61
31537,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,1,27077.42
31538,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,2,99771.88
31539,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,3,76740.18
31540,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,4,57022.55
31541,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,5,31454.13
31542,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,6,6001.02
31543,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,7,30029.99
31544,4,20/08/2010,78.83,2.6710000000000003,126.0766452,7.372000000000001,False,8,56995.29
31608,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,1,28044.57
31609,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,2,87362.54
31610,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,3,39983.26
31611,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,4,52712.01
31612,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,5,33656.15
31613,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,6,7223.49
31614,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,7,36913.1
31615,4,27/08/2010,74.44,2.6210000000000004,126.08929029999999,7.372000000000001,False,8,58526.02
31681,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,1,34713.96
31682,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,2,93677.66
31683,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,3,20452.49
31684,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,4,59177.53
31685,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,5,31085.72
31686,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,6,7450.07
31687,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,7,37396.86
31688,4,03/09/2010,76.8,2.5839999999999996,126.1019355,7.372000000000001,False,8,65257.74
31752,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,1,33641.04
31753,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,2,87384.43
31754,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,3,13155.89
31755,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,4,54140.32
31756,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,5,31292.37
31757,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,6,7104.55
31758,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,7,35713.93
31759,4,10/09/2010,73.54,2.574,126.11458059999998,7.372000000000001,True,8,61744.33
31825,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,1,33298.06
31826,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,2,89875.27
31827,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,3,13081.31
31828,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,4,54102.43
31829,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,5,34895.21
31830,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,6,7738.8
31831,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,7,35747.58
31832,4,17/09/2010,64.91,2.594,126.14546670000001,7.372000000000001,False,8,61297.48
31897,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,1,32211.3
31898,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,2,85159.65
31899,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,3,13027.88
31900,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,4,52942.57
31901,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,5,34085.24
31902,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,6,7367.9
31903,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,7,31466.3
31904,4,24/09/2010,60.96,2.642,126.19003329999998,7.372000000000001,False,8,61292.91
31969,4,01/10/2010,63.96,2.6189999999999998,126.2346,7.127000000000001,False,1,36486.28
