Store,Dept,Date,Weekly_Sales
Buffalo,Outdoor,2/25/2011,2083.54
Buffalo,Clothing,2/25/2011,4896.15
Buffalo,Jewelry,2/25/2011,8443.79
Buffalo,Toys,2/25/2011,8289.54
Buffalo,Housewares,2/25/2011,16219.96
Buffalo,Electronics,2/25/2011,10739.29
Buffalo,Shoes,2/25/2011,8518.09
Las Vegas,Outdoor,2/25/2011,4203.87
Las Vegas,Toys,2/25/2011,34195.37
Las Vegas,Electronics,2/25/2011,23870.31
Las Vegas,Housewares,2/25/2011,46165.25
Las Vegas,Furniture,2/25/2011,10473.78
Las Vegas,Shoes,2/25/2011,23811.23
Las Vegas,Jewelry,2/25/2011,33677.18
Las Vegas,Clothing,2/25/2011,19363.83
Los Angeles,Furniture,2/25/2011,11936.79
Los Angeles,Outdoor,2/25/2011,5827.75
Los Angeles,Electronics,2/25/2011,31959.91
Los Angeles,Clothing,2/25/2011,22631.87
Los Angeles,Shoes,2/25/2011,31330.01
Los Angeles,Toys,2/25/2011,57192.25
Los Angeles,Jewelry,2/25/2011,43477.94
Los Angeles,Housewares,2/25/2011,65829.84
Seattle,Jewelry,2/25/2011,54743.92
Seattle,Electronics,2/25/2011,52581.22
Seattle,Shoes,2/25/2011,40788.66
Seattle,Outdoor,2/25/2011,6165.8
Seattle,Clothing,2/25/2011,26289.28
Seattle,Housewares,2/25/2011,100464.89
Seattle,Toys,2/25/2011,64907.86
Seattle,Furniture,2/25/2011,13538.66
Buffalo,Clothing,3/6/2011,4906.27
Buffalo,Shoes,3/6/2011,13139.81
Buffalo,Housewares,3/6/2011,18860.29
Buffalo,Electronics,3/6/2011,9507.02
Buffalo,Furniture,3/6/2011,4025.84
Buffalo,Toys,3/6/2011,8291.35
Buffalo,Jewelry,3/6/2011,9133.57
Buffalo,Outdoor,3/6/2011,1522.76
Las Vegas,Housewares,3/6/2011,47844.27
Las Vegas,Furniture,3/6/2011,8853.89
Las Vegas,Toys,3/6/2011,36767.22
Las Vegas,Shoes,3/6/2011,38450.3
Las Vegas,Jewelry,3/6/2011,42508.02
Las Vegas,Clothing,3/6/2011,16434.15
Las Vegas,Outdoor,3/6/2011,4021.54
Las Vegas,Electronics,3/6/2011,16848.76
Los Angeles,Clothing,3/6/2011,22174.12
Los Angeles,Toys,3/6/2011,60911.56
Los Angeles,Outdoor,3/6/2011,6485.78
Los Angeles,Shoes,3/6/2011,56592.98
Los Angeles,Electronics,3/6/2011,21997.1
Los Angeles,Furniture,3/6/2011,11452.62
Los Angeles,Jewelry,3/6/2011,46983.09
Los Angeles,Housewares,3/6/2011,65848.98
Seattle,Electronics,3/6/2011,34849.01
Seattle,Housewares,3/6/2011,95548.42
Seattle,Furniture,3/6/2011,9997.19
Seattle,Jewelry,3/6/2011,57563.3
Seattle,Toys,3/6/2011,63177.67
Seattle,Outdoor,3/6/2011,6515.92
Seattle,Clothing,3/6/2011,25401.86
Seattle,Shoes,3/6/2011,64586.72
Buffalo,Furniture,3/18/2011,2705.53
Buffalo,Clothing,3/18/2011,5850.92
Buffalo,Toys,3/18/2011,9158.75
Buffalo,Shoes,3/18/2011,8473.33
Buffalo,Jewelry,3/18/2011,8332.88
Buffalo,Electronics,3/18/2011,10603.73
Buffalo,Outdoor,3/18/2011,2259.99
Buffalo,Housewares,3/18/2011,16740.65
Las Vegas,Clothing,3/18/2011,20334.23
Las Vegas,Housewares,3/18/2011,45222.3
Las Vegas,Electronics,3/18/2011,22685.69
Las Vegas,Shoes,3/18/2011,22751.59
Las Vegas,Furniture,3/18/2011,8148.69
Las Vegas,Outdoor,3/18/2011,2889.22
Las Vegas,Toys,3/18/2011,33301.63
Las Vegas,Jewelry,3/18/2011,34863.03
Los Angeles,Toys,3/18/2011,56264.95
Los Angeles,Jewelry,3/18/2011,43150.07
Los Angeles,Furniture,3/18/2011,9122.49
Los Angeles,Outdoor,3/18/2011,6379.76
Los Angeles,Clothing,3/18/2011,25405.55
Los Angeles,Electronics,3/18/2011,26901.54
Los Angeles,Shoes,3/18/2011,36391.92
Los Angeles,Housewares,3/18/2011,64567.4
Seattle,Outdoor,3/18/2011,7998.02
Seattle,Jewelry,3/18/2011,53451.38
Seattle,Electronics,3/18/2011,41110.42
Seattle,Shoes,3/18/2011,44476.92
Seattle,Clothing,3/18/2011,32981.01
Seattle,Furniture,3/18/2011,12287.31
Seattle,Housewares,3/18/2011,97957.06
Seattle,Toys,3/18/2011,64786.83
Buffalo,Furniture,3/25/2011,4418.87
Buffalo,Outdoor,3/25/2011,1391.34
Buffalo,Housewares,3/25/2011,15263.73
Buffalo,Clothing,3/25/2011,6692.63
Buffalo,Jewelry,3/25/2011,7409.92
Buffalo,Toys,3/25/2011,8100.33
Buffalo,Shoes,3/25/2011,6424.58
Buffalo,Electronics,3/25/2011,9291.43
Las Vegas,Jewelry,3/25/2011,34813.12
Las Vegas,Clothing,3/25/2011,20881.1
Las Vegas,Toys,3/25/2011,32558.92
Las Vegas,Electronics,3/25/2011,18719.22
Las Vegas,Housewares,3/25/2011,44293.54
Las Vegas,Outdoor,3/25/2011,4508.3
Las Vegas,Shoes,3/25/2011,19958
Las Vegas,Furniture,3/25/2011,9049.02
Los Angeles,Housewares,3/25/2011,60715.5
Los Angeles,Furniture,3/25/2011,10075.46
Los Angeles,Outdoor,3/25/2011,5086.36
Los Angeles,Clothing,3/25/2011,23880.58
Los Angeles,Shoes,3/25/2011,28571.64
Los Angeles,Toys,3/25/2011,51712.58
Los Angeles,Jewelry,3/25/2011,40662.41
Los Angeles,Electronics,3/25/2011,26443.53
Seattle,Clothing,3/25/2011,32193.44
Seattle,Shoes,3/25/2011,38610.69
Seattle,Toys,3/25/2011,59404.77
Seattle,Jewelry,3/25/2011,51338.37
Seattle,Housewares,3/25/2011,90527.65
Seattle,Outdoor,3/25/2011,5481.69
Seattle,Electronics,3/25/2011,41751.57
Seattle,Furniture,3/25/2011,10953.25
Buffalo,Electronics,4/2/2011,18184.36
Buffalo,Shoes,4/2/2011,10113.08
Buffalo,Outdoor,4/2/2011,2303.1
Buffalo,Toys,4/2/2011,9488.95
Buffalo,Jewelry,4/2/2011,8826.31
Buffalo,Clothing,4/2/2011,7522.25
Buffalo,Housewares,4/2/2011,17746.76
Buffalo,Furniture,4/2/2011,4159.78
Las Vegas,Shoes,4/2/2011,17239.86
Las Vegas,Electronics,4/2/2011,31280.62
Las Vegas,Housewares,4/2/2011,46829.12
Las Vegas,Toys,4/2/2011,39903.33
Las Vegas,Furniture,4/2/2011,11012.52
Las Vegas,Outdoor,4/2/2011,3324.96
Las Vegas,Clothing,4/2/2011,21665.76
Las Vegas,Jewelry,4/2/2011,35870.49
Los Angeles,Clothing,4/2/2011,29606.98
Los Angeles,Furniture,4/2/2011,12058.12
Los Angeles,Jewelry,4/2/2011,46231.68
Los Angeles,Toys,4/2/2011,61456.28
Los Angeles,Outdoor,4/2/2011,5758.5
Los Angeles,Housewares,4/2/2011,60069.23
Los Angeles,Electronics,4/2/2011,38762.47
Los Angeles,Shoes,4/2/2011,22120.83
Seattle,Furniture,4/2/2011,14659.88
Seattle,Shoes,4/2/2011,31963.41
Seattle,Outdoor,4/2/2011,5900.65
Seattle,Electronics,4/2/2011,52192.61
Seattle,Jewelry,4/2/2011,56454.32
Seattle,Toys,4/2/2011,70970.73
Seattle,Housewares,4/2/2011,94201.14
Seattle,Clothing,4/2/2011,34778.17
Buffalo,Furniture,4/3/2011,3915.23
Buffalo,Shoes,4/3/2011,7916.29
Buffalo,Jewelry,4/3/2011,9100.03
Buffalo,Electronics,4/3/2011,11156.58
Buffalo,Housewares,4/3/2011,18932.19
Buffalo,Outdoor,4/3/2011,2363.18
Buffalo,Toys,4/3/2011,8383.64
Buffalo,Clothing,4/3/2011,6673.83
Las Vegas,Clothing,4/3/2011,20327.61
Las Vegas,Shoes,4/3/2011,19607.4
Las Vegas,Jewelry,4/3/2011,37943.96
Las Vegas,Outdoor,4/3/2011,3882.86
Las Vegas,Housewares,4/3/2011,53035.54
Las Vegas,Toys,4/3/2011,36369.58
Las Vegas,Furniture,4/3/2011,11039.12
Las Vegas,Electronics,4/3/2011,28902.37
Los Angeles,Electronics,4/3/2011,35432.41
Los Angeles,Toys,4/3/2011,61222.4
Los Angeles,Jewelry,4/3/2011,46965.84
Los Angeles,Furniture,4/3/2011,12597.45
Los Angeles,Clothing,4/3/2011,25562.33
Los Angeles,Shoes,4/3/2011,30314.48
Los Angeles,Outdoor,4/3/2011,8339.2
Los Angeles,Housewares,4/3/2011,70042.14
Seattle,Electronics,4/3/2011,56572.76
Seattle,Jewelry,4/3/2011,57093.74
Seattle,Clothing,4/3/2011,26562.46
Seattle,Toys,4/3/2011,68859.26
Seattle,Shoes,4/3/2011,39714.28
Seattle,Outdoor,4/3/2011,6309.79
Seattle,Furniture,4/3/2011,13059.12
Seattle,Housewares,4/3/2011,99650
Buffalo,Outdoor,4/11/2011,2811.2
Buffalo,Electronics,4/11/2011,15049.51
Buffalo,Shoes,4/11/2011,10044.79
Buffalo,Housewares,4/11/2011,17299.41
Buffalo,Clothing,4/11/2011,15836.73
Buffalo,Toys,4/11/2011,8039.32
Buffalo,Furniture,4/11/2011,4873.22
Buffalo,Jewelry,4/11/2011,9919.93
Las Vegas,Outdoor,4/11/2011,6223.03
Las Vegas,Electronics,4/11/2011,31956.07
Las Vegas,Jewelry,4/11/2011,39354.84
Las Vegas,Shoes,4/11/2011,24182.96
Las Vegas,Toys,4/11/2011,36959.48
Las Vegas,Furniture,4/11/2011,9189.2
Las Vegas,Clothing,4/11/2011,39886.06
Las Vegas,Housewares,4/11/2011,47313.62
Los Angeles,Shoes,4/11/2011,52930.19
Los Angeles,Clothing,4/11/2011,55729.13
Los Angeles,Furniture,4/11/2011,11071.88
Los Angeles,Electronics,4/11/2011,37783.35
Los Angeles,Housewares,4/11/2011,65483.49
Los Angeles,Jewelry,4/11/2011,45378.96
Los Angeles,Outdoor,4/11/2011,5323.9
Los Angeles,Toys,4/11/2011,60676.06
Seattle,Shoes,4/11/2011,55835.08
Seattle,Jewelry,4/11/2011,62987.23
Seattle,Clothing,4/11/2011,78489.3
Seattle,Toys,4/11/2011,66422.81
Seattle,Electronics,4/11/2011,51644.56
Seattle,Furniture,4/11/2011,12904.12
Seattle,Outdoor,4/11/2011,8720.59
Seattle,Housewares,4/11/2011,96580.1
Buffalo,Clothing,4/15/2011,9203.25
Buffalo,Outdoor,4/15/2011,1497.08
Buffalo,Shoes,4/15/2011,8102.31
Buffalo,Housewares,4/15/2011,14468.88
Buffalo,Furniture,4/15/2011,3740.3
Buffalo,Jewelry,4/15/2011,6738.59
Buffalo,Electronics,4/15/2011,8284.38
Buffalo,Toys,4/15/2011,7351.74
Las Vegas,Outdoor,4/15/2011,3798.07
Las Vegas,Electronics,4/15/2011,22719.82
Las Vegas,Jewelry,4/15/2011,33466.89
Las Vegas,Toys,4/15/2011,32224.01
Las Vegas,Housewares,4/15/2011,44464.74
Las Vegas,Shoes,4/15/2011,19955.07
Las Vegas,Clothing,4/15/2011,28762.37
Las Vegas,Furniture,4/15/2011,8212.97
Los Angeles,Electronics,4/15/2011,26829.78
Los Angeles,Housewares,4/15/2011,62959.75
Los Angeles,Shoes,4/15/2011,29259.78
Los Angeles,Furniture,4/15/2011,11079.28
Los Angeles,Clothing,4/15/2011,34644.85
Los Angeles,Jewelry,4/15/2011,40774.05
Los Angeles,Toys,4/15/2011,53845.47
Los Angeles,Outdoor,4/15/2011,5048.72
Seattle,Shoes,4/15/2011,37066.05
Seattle,Housewares,4/15/2011,90248.83
Seattle,Clothing,4/15/2011,44011.29
Seattle,Jewelry,4/15/2011,51184.02
Seattle,Outdoor,4/15/2011,4138.37
Seattle,Toys,4/15/2011,57666.67
Seattle,Electronics,4/15/2011,42418.64
Seattle,Furniture,4/15/2011,11779.88
Buffalo,Furniture,4/22/2011,3125.65
Buffalo,Shoes,4/22/2011,9727.91
Buffalo,Clothing,4/22/2011,15862.38
Buffalo,Electronics,4/22/2011,8915.16
Buffalo,Outdoor,4/22/2011,1317.31
Buffalo,Jewelry,4/22/2011,7770.74
Buffalo,Toys,4/22/2011,8766.3
Buffalo,Housewares,4/22/2011,14481.21
Las Vegas,Toys,4/22/2011,32832.06
Las Vegas,Jewelry,4/22/2011,35132.7
Las Vegas,Outdoor,4/22/2011,2995.07
Las Vegas,Shoes,4/22/2011,24606.39
Las Vegas,Electronics,4/22/2011,21786.16
Las Vegas,Furniture,4/22/2011,8468.72
Las Vegas,Clothing,4/22/2011,50510.31
Las Vegas,Housewares,4/22/2011,46544.56
Los Angeles,Clothing,4/22/2011,72065.08
Los Angeles,Toys,4/22/2011,56457.56
Los Angeles,Furniture,4/22/2011,11080.5
Los Angeles,Outdoor,4/22/2011,7287.96
Los Angeles,Jewelry,4/22/2011,43827.02
Los Angeles,Shoes,4/22/2011,36955.68
Los Angeles,Electronics,4/22/2011,29179.9
Los Angeles,Housewares,4/22/2011,64738.13
Seattle,Furniture,4/22/2011,12232.22
Seattle,Jewelry,4/22/2011,55018.98
Seattle,Toys,4/22/2011,61255.69
Seattle,Clothing,4/22/2011,83445.89
Seattle,Housewares,4/22/2011,103397.79
Seattle,Shoes,4/22/2011,48673.38
Seattle,Outdoor,4/22/2011,5677.05
Seattle,Electronics,4/22/2011,40338.02
Buffalo,Jewelry,4/29/2011,7937.53
Buffalo,Clothing,4/29/2011,9410.55
Buffalo,Shoes,4/29/2011,8782.66
Buffalo,Electronics,4/29/2011,6648.26
Buffalo,Furniture,4/29/2011,3421.34
Buffalo,Housewares,4/29/2011,15180.97
Buffalo,Toys,4/29/2011,7822.76
Buffalo,Outdoor,4/29/2011,2053.7
Las Vegas,Furniture,4/29/2011,8653.62
Las Vegas,Shoes,4/29/2011,22934.42
Las Vegas,Electronics,4/29/2011,17503.28
Las Vegas,Toys,4/29/2011,32827.42
Las Vegas,Housewares,4/29/2011,43682.41
Las Vegas,Jewelry,4/29/2011,34528.56
Las Vegas,Clothing,4/29/2011,41512.39
Las Vegas,Outdoor,4/29/2011,4298.02
Los Angeles,Clothing,4/29/2011,57905.55
Los Angeles,Jewelry,4/29/2011,42103.64
Los Angeles,Housewares,4/29/2011,62751.61
Los Angeles,Electronics,4/29/2011,21277.66
Los Angeles,Toys,4/29/2011,54000.05
Los Angeles,Outdoor,4/29/2011,5138.55
Los Angeles,Furniture,4/29/2011,10716.84
Los Angeles,Shoes,4/29/2011,31594.23
Seattle,Shoes,4/29/2011,40734.59
Seattle,Toys,4/29/2011,57973.66
Seattle,Outdoor,4/29/2011,5002.65
Seattle,Clothing,4/29/2011,50759.95
Seattle,Housewares,4/29/2011,85613.14
Seattle,Electronics,4/29/2011,35052.81
Seattle,Furniture,4/29/2011,10284.23
Seattle,Jewelry,4/29/2011,50045.96
Buffalo,Outdoor,5/8/2011,1192.18
Buffalo,Toys,5/8/2011,7473.67
Buffalo,Housewares,5/8/2011,17813.69
Buffalo,Furniture,5/8/2011,13591.15
Buffalo,Shoes,5/8/2011,7647.77
Buffalo,Electronics,5/8/2011,9502.52
Buffalo,Jewelry,5/8/2011,9321.12
Buffalo,Clothing,5/8/2011,5285.83
Las Vegas,Housewares,5/8/2011,49359.75
Las Vegas,Furniture,5/8/2011,31248.98
Las Vegas,Toys,5/8/2011,35484.32
Las Vegas,Shoes,5/8/2011,17388.43
Las Vegas,Jewelry,5/8/2011,39339.09
Las Vegas,Clothing,5/8/2011,15295.55
Las Vegas,Outdoor,5/8/2011,2864.27
Las Vegas,Electronics,5/8/2011,21183.42
Los Angeles,Jewelry,5/8/2011,46332.58
Los Angeles,Housewares,5/8/2011,67755.05
Los Angeles,Shoes,5/8/2011,25814.41
Los Angeles,Toys,5/8/2011,56995.96
Los Angeles,Electronics,5/8/2011,24415.55
Los Angeles,Furniture,5/8/2011,41720.49
Los Angeles,Clothing,5/8/2011,20875.73
Los Angeles,Outdoor,5/8/2011,4509.9
Seattle,Toys,5/8/2011,63685.15
Seattle,Jewelry,5/8/2011,61683.39
Seattle,Outdoor,5/8/2011,4814.5
Seattle,Clothing,5/8/2011,26374.86
Seattle,Housewares,5/8/2011,104133.38
Seattle,Electronics,5/8/2011,38464.04
Seattle,Furniture,5/8/2011,52105.38
Seattle,Shoes,5/8/2011,39150.88
Buffalo,Shoes,5/13/2011,10807.06
Buffalo,Furniture,5/13/2011,3609.7
Buffalo,Clothing,5/13/2011,4660.39
Buffalo,Outdoor,5/13/2011,2555.49
Buffalo,Toys,5/13/2011,7185.99
Buffalo,Electronics,5/13/2011,6504.96
Buffalo,Jewelry,5/13/2011,7429.21
Buffalo,Housewares,5/13/2011,15045.29
Las Vegas,Housewares,5/13/2011,44274.15
Las Vegas,Clothing,5/13/2011,17235.15
Las Vegas,Toys,5/13/2011,34727.2
Las Vegas,Furniture,5/13/2011,8732.46
Las Vegas,Electronics,5/13/2011,15587.78
Las Vegas,Jewelry,5/13/2011,33471.81
Las Vegas,Outdoor,5/13/2011,4162.52
Las Vegas,Shoes,5/13/2011,21344.39
Los Angeles,Outdoor,5/13/2011,8296.14
Los Angeles,Housewares,5/13/2011,62941.61
Los Angeles,Jewelry,5/13/2011,41947.23
Los Angeles,Clothing,5/13/2011,22484.33
Los Angeles,Toys,5/13/2011,54463.47
Los Angeles,Shoes,5/13/2011,31771.61
Los Angeles,Electronics,5/13/2011,19321.39
Los Angeles,Furniture,5/13/2011,11231.21
Seattle,Toys,5/13/2011,60980.07
Seattle,Furniture,5/13/2011,11018.97
Seattle,Outdoor,5/13/2011,10251.13
Seattle,Jewelry,5/13/2011,51468.7
Seattle,Shoes,5/13/2011,45843.55
Seattle,Electronics,5/13/2011,31842.48
Seattle,Clothing,5/13/2011,27189.7
Seattle,Housewares,5/13/2011,89627.89
Buffalo,Shoes,5/20/2011,8456.29
Buffalo,Housewares,5/20/2011,16165.1
Buffalo,Electronics,5/20/2011,8413.6
Buffalo,Clothing,5/20/2011,5142.22
Buffalo,Outdoor,5/20/2011,2005.77
Buffalo,Furniture,5/20/2011,4361.71
Buffalo,Toys,5/20/2011,8732.04
Buffalo,Jewelry,5/20/2011,7944.55
Las Vegas,Housewares,5/20/2011,44302.11
Las Vegas,Jewelry,5/20/2011,34137.41
Las Vegas,Outdoor,5/20/2011,4640.76
Las Vegas,Shoes,5/20/2011,18787.41
Las Vegas,Clothing,5/20/2011,15136.78
Las Vegas,Electronics,5/20/2011,15575.25
Las Vegas,Toys,5/20/2011,35631.59
Las Vegas,Furniture,5/20/2011,7939.01
Los Angeles,Furniture,5/20/2011,10788
Los Angeles,Toys,5/20/2011,56896.87
Los Angeles,Electronics,5/20/2011,17777.31
Los Angeles,Shoes,5/20/2011,29980.1
Los Angeles,Housewares,5/20/2011,61960.83
Los Angeles,Clothing,5/20/2011,21590.53
Los Angeles,Jewelry,5/20/2011,41425.37
Los Angeles,Outdoor,5/20/2011,4742.86
Seattle,Clothing,5/20/2011,25198.4
Seattle,Toys,5/20/2011,61061.1
Seattle,Jewelry,5/20/2011,58171.41
Seattle,Shoes,5/20/2011,42328.23
Seattle,Electronics,5/20/2011,34115.25
Seattle,Furniture,5/20/2011,11724.92
Seattle,Housewares,5/20/2011,94545.1
Seattle,Outdoor,5/20/2011,10576.79
Buffalo,Clothing,5/27/2011,5194.21
Buffalo,Outdoor,5/27/2011,1735.51
Buffalo,Electronics,5/27/2011,6653.54
Buffalo,Shoes,5/27/2011,8694.8
Buffalo,Jewelry,5/27/2011,7766.26
Buffalo,Toys,5/27/2011,8057.86
Buffalo,Furniture,5/27/2011,2995.51
Buffalo,Housewares,5/27/2011,16396.82
Las Vegas,Toys,5/27/2011,35972.12
Las Vegas,Housewares,5/27/2011,45072.11
Las Vegas,Jewelry,5/27/2011,36790.72
Las Vegas,Outdoor,5/27/2011,5572.35
Las Vegas,Clothing,5/27/2011,15741.6
Las Vegas,Electronics,5/27/2011,16613.98
Las Vegas,Shoes,5/27/2011,26736.85
Las Vegas,Furniture,5/27/2011,8120.7
Los Angeles,Outdoor,5/27/2011,7862.77
Los Angeles,Shoes,5/27/2011,35636.31
Los Angeles,Furniture,5/27/2011,10729.48
Los Angeles,Clothing,5/27/2011,21334.34
Los Angeles,Toys,5/27/2011,60066.88
Los Angeles,Jewelry,5/27/2011,44543.25
Los Angeles,Electronics,5/27/2011,21387.42
Los Angeles,Housewares,5/27/2011,64755.07
Seattle,Electronics,5/27/2011,36373.69
Seattle,Furniture,5/27/2011,10382.71
Seattle,Housewares,5/27/2011,93786.26
Seattle,Shoes,5/27/2011,54519.93
Seattle,Jewelry,5/27/2011,52931.36
Seattle,Outdoor,5/27/2011,8209.71
Seattle,Clothing,5/27/2011,25035.61
Seattle,Toys,5/27/2011,62368.7
Buffalo,Housewares,6/5/2011,17081.58
Buffalo,Outdoor,6/5/2011,1653.76
Buffalo,Electronics,6/5/2011,7029.25
Buffalo,Toys,6/5/2011,9413.97
Buffalo,Jewelry,6/5/2011,9148.49
Buffalo,Furniture,6/5/2011,4053.3
Buffalo,Shoes,6/5/2011,8611.39
Buffalo,Clothing,6/5/2011,5941.28
Las Vegas,Clothing,6/5/2011,20138.19
Las Vegas,Jewelry,6/5/2011,37827.69
Las Vegas,Housewares,6/5/2011,50139.92
Las Vegas,Outdoor,6/5/2011,7213.53
Las Vegas,Electronics,6/5/2011,16195.54
Las Vegas,Toys,6/5/2011,37360.03
Las Vegas,Shoes,6/5/2011,19394
Las Vegas,Furniture,6/5/2011,10420.92
Los Angeles,Outdoor,6/5/2011,7046.4
Los Angeles,Furniture,6/5/2011,12299.04
Los Angeles,Electronics,6/5/2011,21543.95
Los Angeles,Housewares,6/5/2011,63235.76
Los Angeles,Jewelry,6/5/2011,43952.85
Los Angeles,Toys,6/5/2011,58734.39
Los Angeles,Shoes,6/5/2011,27586.97
Los Angeles,Clothing,6/5/2011,24658.53
Seattle,Toys,6/5/2011,66226.12
Seattle,Shoes,6/5/2011,39785.35
Seattle,Housewares,6/5/2011,96111.37
Seattle,Outdoor,6/5/2011,8967.08
Seattle,Clothing,6/5/2011,25494.77
Seattle,Jewelry,6/5/2011,59039.42
Seattle,Furniture,6/5/2011,11851.83
Seattle,Electronics,6/5/2011,34262.48
Buffalo,Furniture,6/17/2011,3661.25
Buffalo,Outdoor,6/17/2011,2063.23
Buffalo,Electronics,6/17/2011,10359.68
Buffalo,Jewelry,6/17/2011,7870.95
Buffalo,Shoes,6/17/2011,12831.06
Buffalo,Housewares,6/17/2011,16598.43
Buffalo,Toys,6/17/2011,8711.74
Buffalo,Clothing,6/17/2011,5738.3
Las Vegas,Shoes,6/17/2011,31439.02
Las Vegas,Electronics,6/17/2011,17861.56
Las Vegas,Jewelry,6/17/2011,35523.17
Las Vegas,Housewares,6/17/2011,42939.63
Las Vegas,Outdoor,6/17/2011,3004.81
Las Vegas,Toys,6/17/2011,34338.33
Las Vegas,Clothing,6/17/2011,14978.09
Las Vegas,Furniture,6/17/2011,7658.75
Los Angeles,Toys,6/17/2011,58372.71
Los Angeles,Outdoor,6/17/2011,6968.89
Los Angeles,Clothing,6/17/2011,22431.56
Los Angeles,Shoes,6/17/2011,40861.1
Los Angeles,Furniture,6/17/2011,10714.53
Los Angeles,Electronics,6/17/2011,25785.19
Los Angeles,Jewelry,6/17/2011,43157.75
Los Angeles,Housewares,6/17/2011,66648.26
Seattle,Shoes,6/17/2011,58892.12
Seattle,Electronics,6/17/2011,42448.45
Seattle,Furniture,6/17/2011,10353.82
Seattle,Clothing,6/17/2011,27152.27
Seattle,Outdoor,6/17/2011,6135.85
Seattle,Jewelry,6/17/2011,54818.18
Seattle,Toys,6/17/2011,60673.72
Seattle,Housewares,6/17/2011,96510.39
Buffalo,Toys,6/24/2011,7709.6
Buffalo,Clothing,6/24/2011,4484.47
Buffalo,Electronics,6/24/2011,8454.46
Buffalo,Furniture,6/24/2011,3310.79
Buffalo,Shoes,6/24/2011,9531.8
Buffalo,Jewelry,6/24/2011,7670.66
Buffalo,Outdoor,6/24/2011,1078.84
Buffalo,Housewares,6/24/2011,16371.62
Las Vegas,Clothing,6/24/2011,15682.81
Las Vegas,Toys,6/24/2011,34014.16
Las Vegas,Furniture,6/24/2011,6165.73
Las Vegas,Housewares,6/24/2011,42415.81
Las Vegas,Electronics,6/24/2011,21695.24
Las Vegas,Jewelry,6/24/2011,35062.02
Las Vegas,Shoes,6/24/2011,23791.78
Las Vegas,Outdoor,6/24/2011,3020.07
Los Angeles,Jewelry,6/24/2011,41438.81
Los Angeles,Electronics,6/24/2011,23619.99
Los Angeles,Toys,6/24/2011,56254.65
Los Angeles,Outdoor,6/24/2011,5908.48
Los Angeles,Clothing,6/24/2011,21426.72
Los Angeles,Housewares,6/24/2011,61507.28
Los Angeles,Furniture,6/24/2011,10950.77
Los Angeles,Shoes,6/24/2011,33210.32
Seattle,Housewares,6/24/2011,90050.58
Seattle,Toys,6/24/2011,59938.96
Seattle,Jewelry,6/24/2011,52377.67
Seattle,Outdoor,6/24/2011,6332.45
Seattle,Furniture,6/24/2011,11145.17
Seattle,Electronics,6/24/2011,43673.85
Seattle,Shoes,6/24/2011,49978.24
Seattle,Clothing,6/24/2011,26859.67
Buffalo,Housewares,7/1/2011,15543.04
Buffalo,Electronics,7/1/2011,9676.66
Buffalo,Outdoor,7/1/2011,1067.98
Buffalo,Jewelry,7/1/2011,9060.68
Buffalo,Furniture,7/1/2011,5598.68
Buffalo,Toys,7/1/2011,7891.78
Buffalo,Shoes,7/1/2011,5777.7
Buffalo,Clothing,7/1/2011,4150.96
Las Vegas,Clothing,7/1/2011,15984.24
Las Vegas,Shoes,7/1/2011,17516.16
Las Vegas,Furniture,7/1/2011,15808.15
Las Vegas,Outdoor,7/1/2011,1376.15
Las Vegas,Electronics,7/1/2011,22699.69
Las Vegas,Housewares,7/1/2011,43202.29
Las Vegas,Toys,7/1/2011,36599.46
Las Vegas,Jewelry,7/1/2011,37947.8
Los Angeles,Toys,7/1/2011,60626.1
Los Angeles,Clothing,7/1/2011,19092.94
Los Angeles,Jewelry,7/1/2011,46972.35
Los Angeles,Electronics,7/1/2011,25042.94
Los Angeles,Outdoor,7/1/2011,2969.62
Los Angeles,Furniture,7/1/2011,14936.37
Los Angeles,Shoes,7/1/2011,22101.64
Los Angeles,Housewares,7/1/2011,62974.44
Seattle,Furniture,7/1/2011,17665.39
Seattle,Toys,7/1/2011,64561.77
Seattle,Jewelry,7/1/2011,56671.32
Seattle,Shoes,7/1/2011,27176.08
Seattle,Electronics,7/1/2011,43516.56
Seattle,Outdoor,7/1/2011,4760.8
Seattle,Housewares,7/1/2011,90467.13
Seattle,Clothing,7/1/2011,25293.64
Buffalo,Housewares,7/10/2011,18304.81
Buffalo,Electronics,7/10/2011,16021.72
Buffalo,Furniture,7/10/2011,4583.2
Buffalo,Jewelry,7/10/2011,8720.98
Buffalo,Outdoor,7/10/2011,1644.02
Buffalo,Clothing,7/10/2011,7897.72
Buffalo,Toys,7/10/2011,8217.03
Buffalo,Shoes,7/10/2011,7480.33
Las Vegas,Outdoor,7/10/2011,4733.74
Las Vegas,Electronics,7/10/2011,30352.06
Las Vegas,Clothing,7/10/2011,20797.58
Las Vegas,Shoes,7/10/2011,12758.28
Las Vegas,Housewares,7/10/2011,49880.69
Las Vegas,Toys,7/10/2011,36759.96
Las Vegas,Jewelry,7/10/2011,37397.63
Las Vegas,Furniture,7/10/2011,9977.96
Los Angeles,Housewares,7/10/2011,64978.04
Los Angeles,Toys,7/10/2011,56024.76
Los Angeles,Clothing,7/10/2011,28071.56
Los Angeles,Electronics,7/10/2011,29890.6
Los Angeles,Shoes,7/10/2011,25582.86
Los Angeles,Furniture,7/10/2011,13716.81
Los Angeles,Jewelry,7/10/2011,45904.51
